ASVID,S01AUG.MCS.09,S01JUL22.KIT1.KITOME.09,S05JUL22.MCS,S07SEP22.EXT12,S09Feb23.Soil.F13.Rep1,S09Feb23.Soil.F13.Rep2,S09Feb23.Soil.F13.Rep3,S09Feb23.Soil.F8.Rep.1,S09Feb23.Soil.F8.Rep.2,S09Feb23.Soil.F8.Rep.3,S11JAN22.GTEXT1.09,S12JAN22.GTEXT10.09,S12JAN22.GTEXT2.09,S12JAN22.GTEXT5.09,S12JAN22.GTEXT6.09,S12JAN22.GTEXT7.09,S12JAN22.GTEXT8.09,S12JAN22.GTEXT9.09,S13JAN22.GTEXT1.09,S13JAN22.GTEXT2.09,S13JAN22.GTEXT3.09,S13JAN22.GTEXT4.09,S13JAN22.GTEXT5.09,S13JAN22.GTEXT6.09,S13JAN22.GTEXT7.09,S13JAN22.GTEXT8.09,S13JAN22.GTEXT9.09,S15SEP22.SOIL08.09,S15SEP22.SOIL13.09,S28JAN22.GTEXT02.09,S28JAN22.GTEXT03.09,S28JAN22.GTEXT05.09,S28JAN22.GTEXT06.09,S28JAN22.GTEXT07.09,S28JAN22.GTEXT08.09,S28JAN22.GTEXT09.09,S28JAN22.GTEXT10.09,S28JAN22.GTEXT11.09,S28JAN22.GTEXT12.09,S28JAN22.GTEXT13.09,S28JAN22.GTEXT14.09,POWERSOILKITOME1,POWERSOILKITOME2,POWERSOILKITOME3
ASV_1186,0,0,0,0,0,0,0,0,0,0,0,213,416,157,719,0,174,0,0,0,258,0,0,0,0,0,0,0,0,0,0,255,535,252,0,0,0,0,313,135,0,0,0,0
ASV_1187,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
ASV_1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0
ASV_1189,0,0,0,0,0,0,59,0,0,118,1058,645,848,208,912,1442,0,779,0,275,0,2516,0,0,1427,1391,1175,0,0,0,0,0,0,143,836,0,380,0,643,109,290,0,0,0
ASV_1190,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1191,0,0,0,0,0,0,0,0,0,0,0,1218,2497,331,1573,486,1746,0,859,394,988,2488,1741,871,1085,1507,1254,0,140,0,0,694,1295,394,512,0,566,0,1736,735,530,0,0,0
ASV_1192,0,0,0,0,0,0,0,43,0,0,0,58,374,0,0,0,0,0,1259,1365,340,0,410,0,274,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1193,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,852,1055,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0
ASV_1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1195,0,0,0,0,0,0,0,0,0,0,0,0,31,0,449,0,0,0,0,0,0,858,0,173,0,486,496,0,0,0,0,0,32,0,1073,0,0,0,293,93,110,0,0,0
ASV_1196,0,0,0,0,40,0,0,0,0,0,371,235,194,47,0,0,0,0,373,1037,534,449,355,113,849,0,599,0,0,0,0,92,0,0,300,0,580,0,536,0,236,0,0,0
ASV_1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1198,0,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,155,0,0,0,147,0,490,0,0,0,0,0,0,0,0,0
ASV_1199,0,0,0,0,0,0,0,28,0,27,0,0,204,0,0,555,18,0,0,391,0,0,0,296,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
ASV_1200,0,0,0,0,0,0,0,0,53,0,0,0,86,0,0,479,0,0,0,0,452,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0
ASV_1201,0,0,0,0,309,304,406,67,61,234,1576,1200,0,614,800,212,992,0,456,1171,693,971,1264,751,934,1933,140,0,830,0,0,534,483,1242,176,0,865,668,1523,488,1729,0,0,0
ASV_1202,0,0,0,0,32,173,204,0,0,0,349,397,379,164,477,0,0,0,294,0,295,286,1283,256,0,499,0,0,320,0,0,97,0,0,0,0,0,0,0,162,143,0,0,0
ASV_1203,0,0,0,0,0,0,6,0,0,0,0,275,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,130,0,0,0,0
ASV_1204,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,49,0,0,0,0
ASV_1205,0,0,0,0,157,0,0,131,158,172,142,104,215,0,0,0,492,612,0,0,0,0,525,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0
ASV_1206,0,0,0,0,0,0,0,0,0,0,175,0,0,0,121,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,91,0,0,0,0
ASV_1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0
ASV_1208,0,0,0,0,0,0,0,80,80,72,0,0,183,0,223,0,0,0,0,0,256,294,0,0,249,0,0,0,258,0,0,90,0,810,0,0,0,0,0,0,0,0,0,0
ASV_1209,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1210,0,0,0,0,0,0,0,59,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1211,0,0,0,0,121,97,120,0,0,0,0,0,0,180,529,0,0,853,0,0,0,0,0,0,439,501,0,0,84,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0
ASV_1212,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0
ASV_1213,0,0,0,0,126,108,124,94,168,71,0,129,21,237,671,0,0,611,326,0,1192,180,1441,0,508,642,0,0,325,0,0,170,48,0,0,0,312,0,890,76,0,0,0,0
ASV_1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0
ASV_1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1216,0,0,0,0,2014,1420,1744,1180,1338,1994,1299,1372,2496,2098,3630,773,1091,1970,3687,2977,1206,1940,2728,4063,4271,6351,2745,0,3831,0,0,1743,662,1148,0,671,2200,1819,1372,1403,1358,0,0,0
ASV_1217,0,0,0,0,0,0,0,137,90,0,0,874,490,272,143,308,0,0,0,1670,165,0,0,507,0,390,59,0,804,0,0,146,0,0,642,0,1417,111,470,312,367,0,0,0
ASV_1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1219,0,0,0,0,0,366,0,0,0,0,145,426,0,83,72,0,0,0,0,772,201,0,180,0,388,990,0,0,304,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
ASV_1220,0,0,0,0,0,0,0,0,0,0,0,966,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0
ASV_1221,0,0,0,0,941,0,340,577,843,1105,0,172,569,0,117,728,0,0,0,0,312,1027,948,628,343,943,443,0,1125,0,0,456,367,0,0,0,0,0,0,79,0,0,0,0
ASV_1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0
ASV_1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,140,118,0,0,0,0
ASV_1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1227,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,937,0,0,0,0,0,0,0,0,0,0,414,0,0,302,1496,0,618,0,0,0,0,469,1017,0,129,0,0,0
ASV_1230,0,0,0,0,510,552,614,154,0,160,795,0,94,458,309,1476,0,0,0,0,973,849,207,550,161,816,0,0,1545,0,202,474,146,1143,0,66,1165,0,710,785,354,0,0,0
ASV_1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0
ASV_1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0
ASV_1233,0,0,0,0,0,0,0,16,14,0,768,447,105,443,141,0,0,0,0,0,945,979,304,335,826,0,0,0,0,0,0,0,0,284,0,0,401,265,310,221,506,0,0,0
ASV_1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1235,0,0,0,0,0,0,0,0,0,0,0,0,115,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1236,0,0,0,0,0,12,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,195,0,0,0,0,0,0,30,0,0,0,59,0,0,0,0,0,414,0,0,0,0,0
ASV_1237,0,0,0,0,0,0,0,0,0,0,0,0,120,0,28,0,0,0,0,529,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
ASV_1238,0,0,0,0,89,0,0,0,0,0,0,0,212,259,361,752,0,0,0,0,0,446,368,799,1045,0,378,0,0,0,309,463,206,0,230,0,0,343,1485,200,603,0,0,0
ASV_1239,0,0,0,0,305,860,494,331,0,0,234,0,1189,227,797,0,507,607,0,0,758,654,3073,1018,0,351,2211,0,1176,75,0,657,162,515,1524,465,788,1184,984,452,900,0,0,0
ASV_1240,0,0,0,0,0,0,4,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1242,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1243,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1245,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0
ASV_1246,0,0,0,0,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,98,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1247,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1248,0,0,0,0,0,0,0,0,0,0,1315,0,1059,455,524,821,0,0,0,608,903,0,1786,693,0,119,1060,0,0,0,0,112,57,1226,1277,0,0,397,0,100,421,0,0,0
ASV_1249,0,0,0,0,0,0,0,0,0,0,391,152,0,0,116,0,0,0,1574,0,252,0,0,0,0,772,0,0,0,217,0,0,0,35,0,0,0,0,0,0,0,0,0,0
ASV_1250,0,0,0,0,91,46,56,146,106,113,504,178,348,634,234,0,0,0,0,1286,299,0,39,192,206,109,51,0,277,211,199,158,232,28,147,0,292,110,199,46,113,0,0,0
ASV_1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,128,0,0,0
ASV_1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1253,0,0,0,0,0,0,0,0,6,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
ASV_1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
ASV_1255,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,76,98,0,0,0
ASV_1256,0,0,0,0,0,0,0,0,0,0,404,153,0,102,0,426,0,0,0,0,0,398,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1257,0,0,0,0,32,0,24,172,75,159,0,811,409,450,1162,0,0,147,343,0,870,522,19,1039,999,1151,1145,0,139,0,0,0,0,0,609,0,0,333,801,595,729,0,0,0
ASV_1258,0,0,0,0,0,0,0,0,0,0,1405,1038,0,232,817,0,0,0,0,635,0,0,0,391,1034,465,0,0,0,0,0,216,0,442,0,0,0,0,445,165,571,0,0,0
ASV_1259,0,0,0,0,32,0,0,0,24,50,0,0,142,183,121,0,0,0,0,363,0,246,358,741,510,613,0,0,97,0,0,497,84,0,707,15,0,0,95,215,34,0,0,0
ASV_1260,0,0,0,0,85,51,102,57,51,69,0,162,0,168,358,0,0,544,0,0,205,0,669,0,0,455,1119,0,198,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1261,0,0,0,0,0,0,0,0,0,0,0,205,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1262,0,0,0,0,0,0,0,0,0,18,0,133,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,57,127,0,0,0
ASV_1263,0,0,0,0,110,106,124,168,0,187,0,149,384,295,731,333,0,181,0,0,144,237,0,567,681,903,2431,0,276,113,0,512,80,38,0,0,0,0,609,52,239,0,0,0
ASV_1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1265,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1266,0,0,0,0,0,0,19,0,23,0,0,59,224,0,127,0,0,0,0,1378,0,0,0,0,0,0,0,0,38,0,0,0,0,101,0,0,0,28,0,331,240,0,0,0
ASV_1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1268,0,0,0,0,0,0,0,8,161,13,0,822,412,479,230,584,0,0,848,1576,0,908,285,796,1079,1144,950,0,84,0,0,133,241,58,0,0,0,0,409,260,59,0,0,0
ASV_1269,0,0,0,0,0,0,0,0,0,0,0,0,345,0,148,0,0,579,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,200,83,0,0,189,0,0,0,0,0,0
ASV_1270,0,0,0,0,0,0,0,251,167,174,0,982,2878,967,567,1071,289,0,1576,1149,730,156,1051,735,624,1218,117,0,187,0,0,386,747,232,1688,0,1951,0,532,635,724,0,0,0
ASV_1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1272,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,571,0,0,0,0,583,98,0,0,0,310,421,0,0,0,0,0,191,0,0,0,0,0,366,296,330,0,0,0
ASV_1273,0,0,0,0,60,47,63,181,99,117,0,0,75,585,283,434,0,0,1598,444,0,0,0,358,316,1467,0,0,173,0,0,83,0,348,0,0,0,0,0,0,0,0,0,0
ASV_1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1275,0,0,0,0,0,0,0,159,0,0,0,107,0,108,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
ASV_1276,0,0,0,0,0,0,0,35,0,0,0,0,196,141,49,0,0,0,0,0,0,0,316,0,0,0,190,0,0,0,0,0,225,421,0,0,0,457,0,208,334,0,0,0
ASV_1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
ASV_1278,0,0,0,0,0,0,0,30,0,48,0,0,0,0,201,0,0,0,0,0,408,0,0,266,201,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0
ASV_1279,0,0,0,0,142,141,170,186,234,404,1318,654,758,1328,1326,0,0,1443,67,380,690,0,824,569,221,2567,1347,0,473,0,0,463,146,69,0,0,578,166,1300,113,14,0,0,0
ASV_1280,0,0,0,0,0,15,0,0,0,90,287,0,419,28,1445,0,0,0,845,0,225,0,340,0,255,727,808,0,20,0,200,408,249,223,537,0,460,0,356,325,0,0,0,0
ASV_1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
ASV_1282,0,0,0,0,0,0,0,0,0,0,0,0,124,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1283,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0
ASV_1284,0,0,0,0,0,0,0,0,0,0,114,0,678,415,102,489,0,0,0,299,0,0,491,0,0,0,0,0,0,0,0,0,165,401,0,0,0,0,0,0,0,0,0,0
ASV_1285,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1286,0,0,0,0,0,0,0,0,0,0,0,136,1018,59,105,0,0,470,0,0,0,140,0,0,56,0,582,0,0,0,0,184,285,155,0,0,254,0,378,113,241,0,0,0
ASV_1287,0,0,0,0,29,0,30,0,0,0,0,0,0,0,314,0,0,0,18,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0
ASV_1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,171,0,0,0
ASV_1290,0,0,0,0,0,0,0,0,16,52,0,80,501,97,0,177,0,0,0,0,135,0,0,94,667,0,0,0,41,0,0,95,406,283,41,0,404,425,1267,583,521,0,0,0
ASV_1291,0,0,0,0,0,0,0,0,0,0,0,115,0,0,34,0,736,0,365,0,0,0,0,653,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,110,0,0,0,0
ASV_1292,0,0,0,0,0,0,0,0,0,0,392,0,0,0,935,409,0,0,0,0,0,0,0,0,505,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1293,0,0,0,0,20,24,29,65,116,126,0,993,199,691,0,0,108,315,0,910,0,225,485,552,189,0,222,0,45,0,0,0,0,105,0,0,223,594,397,0,75,0,0,0
ASV_1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1295,0,0,0,0,0,0,0,52,0,60,0,79,0,135,134,0,0,186,0,0,150,0,0,154,0,0,0,0,0,0,0,0,0,0,0,370,0,150,0,0,0,0,0,0
ASV_1296,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1297,0,0,0,0,0,0,0,9,0,0,0,0,0,66,0,0,0,0,0,0,138,0,0,81,53,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
ASV_1298,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1299,0,0,0,0,0,0,0,0,96,91,0,0,0,0,97,0,0,0,0,0,0,0,0,132,0,0,0,0,31,0,0,87,0,0,0,0,0,0,42,0,0,0,0,0
ASV_1300,0,0,0,0,0,0,0,0,0,0,0,494,198,18,0,57,35,0,0,0,316,15,0,0,220,1230,372,0,0,0,0,29,0,359,0,0,0,0,199,160,0,0,0,0
ASV_1301,0,0,0,0,172,0,199,0,0,0,220,0,453,99,0,0,0,0,0,0,208,0,428,0,265,43,0,0,0,0,0,99,0,345,0,0,0,142,0,0,0,0,0,0
ASV_1302,0,0,0,0,0,0,0,0,218,0,0,0,0,0,409,0,0,0,0,1694,479,0,0,0,0,0,737,0,38,0,0,0,131,321,0,0,0,0,0,151,106,0,0,0
ASV_1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0
ASV_1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,233,0,156,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1307,0,0,0,0,0,175,0,219,0,319,0,773,1079,100,708,256,0,0,0,543,652,1066,344,629,447,582,2019,0,629,0,0,217,130,70,0,0,0,135,591,62,569,0,0,0
ASV_1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1309,0,0,0,0,16,12,22,23,14,0,0,0,0,78,377,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0
ASV_1310,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1311,0,0,0,0,0,0,0,5,0,0,0,87,109,0,0,0,0,0,0,1407,0,0,0,0,0,495,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1312,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1313,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1316,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1317,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1319,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,387,0,274,0,0,99,0,0,0,0,0,0,0
ASV_1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,80,0,0,88,226,0,0,0
ASV_1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1322,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1323,0,0,0,0,0,0,0,0,148,0,0,0,667,0,0,157,0,0,0,0,0,0,0,275,0,363,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
